Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	FoldChange	BFDR	boosted_by	PreyGeneID	ctrlIntensitySum	AvgctrlIntensity
MEPCE	gi|5453597|gn|CAPZA1:829|	CAPZA1	0.452	0.452	0.452	1	0.484	.	.	.	.	.	-0.623	0.000		829	0.484	0.484
MEPCE	gi|148470397|gn|HNRNPF:3185|	HNRNPF	1.617	1.617	1.617	1	2.364	.	.	.	.	.	1.880	0.000		3185	2.364	2.364
MEPCE	gi|24762236|gn|PRPF38A:84950|	PRPF38A	0.490	0.490	0.490	1	0.187	.	.	.	.	.	-0.292	0.000		84950	0.187	0.187
MEPCE	gi|48762932|gn|CCT8:10694|	CCT8	1.804	1.804	1.804	1	1.999	.	.	.	.	.	2.605	0.000		10694	1.999	1.999
MEPCE	gi|209862831|gn|ANXA2:302|	ANXA2	0.517	0.517	0.517	1	.	.	.	.	.	.	-0.189	0.000		302	0	0
MEPCE	gi|21361794|gn|CAND1:55832|	CAND1	0.368	0.368	0.368	1	0.391	.	.	.	.	.	-0.392	0.000		55832	0.391	0.391
MEPCE	gi|34485722|gn|KPNA3:3839|	KPNA3	1.742	1.742	1.742	1	.	.	.	.	.	.	-0.637	0.000		3839	0	0
MEPCE	gi|116063573|gn|FLNA:2316|	FLNA	1.409	1.409	1.409	1	1.317	.	.	.	.	.	5.118	0.000		2316	1.317	1.317
MEPCE	gi|84043963|gn|EIF5B:9669|	EIF5B	0.219	0.219	0.219	1	0.295	.	.	.	.	.	-0.179	0.000		9669	0.295	0.295
MEPCE	gi|5453880|gn|ANP32A:8125|	ANP32A	0.648	0.648	0.648	1	.	.	.	.	.	.	-0.237	0.000		8125	0	0
MEPCE	gi|4504511|gn|DNAJA1:3301|	DNAJA1	0.253	0.253	0.253	1	0.684	.	.	.	.	.	-0.667	0.000		3301	0.684	0.684
MEPCE	gi|4503507|gn|EIF2S3:1968|	EIF2S3	0.344	0.344	0.344	1	0.845	.	.	.	.	.	-2.047	0.000		1968	0.845	0.845
MEPCE	gi|109148542|gn|AARS:16|	AARS	0.140	0.140	0.140	1	0.176	.	.	.	.	.	-0.080	0.000		16	0.176	0.176
MEPCE	gi|34419635|gn|HSPA6:3310|	HSPA6	2.048	2.048	2.048	1	3.341	.	.	.	.	.	1.698	0.000		3310	3.341	3.341
MEPCE	gi|22538467|gn|PSMB4:5692|	PSMB4	1.496	1.496	1.496	1	1.267	.	.	.	.	.	6.329	0.000		5692	1.267	1.267
MEPCE	gi|7705851|gn|CHCHD2:51142|	CHCHD2	2.261	2.261	2.261	1	.	.	.	.	.	.	-0.826	0.000		51142	0	0
MEPCE	gi|148596949|gn|NOLC1:9221|	NOLC1	0.657	0.657	0.657	1	0.162	.	.	.	.	.	-0.361	0.000		9221	0.162	0.162
MEPCE	gi|7661952|gn|SART3:9733|	SART3	4.596	4.596	4.596	1	.	.	.	.	.	.	-1.680	0.000		9733	0	0
MEPCE	P07477	PRSS1	2.493	2.493	2.493	1	1.619	.	.	.	.	.	5.173	0.000		5644	1.619	1.619
